id,domain,natural_language,proto_code,split
proto_03054,utenti,"Crea servizio per utenti con email, nome, cognome e eta","syntax = ""proto3"";

message Utento {
  string email = 1;
  string nome = 2;
  string cognome = 3;
  int32 eta = 4;
}

message UtentoList {
  repeated Utento items = 1;
}

message Empty {}

message UtentoId {
  string id = 1;
}
",train
proto_03055,pagamenti,"API pagamenti con campi transazione id, importo, valuta, metodocon audit log","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_03056,recensioni,"API recensioni con campi recensione id, prodotto idcon notifiche real-time","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}

service RecensionoService {
  rpc GetAll (Empty) returns (RecensionoList);
  rpc GetById (RecensionoId) returns (Recensiono);
  rpc Create (Recensiono) returns (Recensiono);
  rpc Update (Recensiono) returns (Recensiono);
  rpc Delete (RecensionoId) returns (Empty);
}",train
proto_03057,pagamenti,"Crea servizio per pagamenti con transazione id, importo e valuta","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_03058,prodotti,"Gestione prodotti includendo sku, nome e altri campi","syntax = ""proto3"";

message Prodotto {
  string sku = 1;
  string nome = 2;
  double prezzo = 3;
}

message ProdottoList {
  repeated Prodotto items = 1;
}

message Empty {}

message ProdottoId {
  string id = 1;
}

service ProdottoService {
  rpc GetAll (Empty) returns (ProdottoList);
  rpc GetById (ProdottoId) returns (Prodotto);
  rpc Create (Prodotto) returns (Prodotto);
  rpc Update (Prodotto) returns (Prodotto);
  rpc Delete (ProdottoId) returns (Empty);
}",train
proto_03059,sensori,"Servizio sensori: sensore id, temperatura, umidita, timestamp","syntax = ""proto3"";

message Sensoro {
  string sensore_id = 1;
  double temperatura = 2;
  double umidita = 3;
  int64 timestamp = 4;
}

message SensoroList {
  repeated Sensoro items = 1;
}

message Empty {}

message SensoroId {
  string id = 1;
}

service SensoroService {
  rpc GetAll (Empty) returns (SensoroList);
  rpc GetById (SensoroId) returns (Sensoro);
  rpc Create (Sensoro) returns (Sensoro);
  rpc Update (Sensoro) returns (Sensoro);
  rpc Delete (SensoroId) returns (Empty);
}",train
proto_03060,inventario,"API inventario con campi sku, quantita disponibile, magazzino, riservatocon cache Redis","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}
",train
proto_03061,inventario,"API per inventario includendo sku, quantita disponibile e altri campicon autenticazione","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03062,coupon,"Servizio coupon: codice, sconto percentuale, sconto fisso, scadenza, usato","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
  double sconto_fisso = 3;
  string scadenza = 4;
  bool usato = 5;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}

service CouponService {
  rpc GetAll (Empty) returns (CouponList);
  rpc GetById (CouponId) returns (Coupon);
  rpc Create (Coupon) returns (Coupon);
  rpc Update (Coupon) returns (Coupon);
  rpc Delete (CouponId) returns (Empty);
}",train
proto_03063,sensori,"API per entita sensori (sensore id, temperatura, umidita, timestamp, batteria)con endpoint REST","syntax = ""proto3"";

message Sensoro {
  string sensore_id = 1;
  double temperatura = 2;
  double umidita = 3;
  int64 timestamp = 4;
  int32 batteria = 5;
}

message SensoroList {
  repeated Sensoro items = 1;
}

message Empty {}

message SensoroId {
  string id = 1;
}

service SensoroService {
  rpc GetAll (Empty) returns (SensoroList);
  rpc GetById (SensoroId) returns (Sensoro);
  rpc Create (Sensoro) returns (Sensoro);
  rpc Update (Sensoro) returns (Sensoro);
  rpc Delete (SensoroId) returns (Empty);
}",train
proto_03064,pagamenti,API per pagamenti con transazione id e importocon audit log,"syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_03065,ordini,"Crea servizio per entita ordini (order id, customer id)","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}
",train
proto_03066,prodotti,"Servizio prodotti: sku, nome, prezzo, quantita, categoria","syntax = ""proto3"";

message Prodotto {
  string sku = 1;
  string nome = 2;
  double prezzo = 3;
  int32 quantita = 4;
  string categoria = 5;
}

message ProdottoList {
  repeated Prodotto items = 1;
}

message Empty {}

message ProdottoId {
  string id = 1;
}

service ProdottoService {
  rpc GetAll (Empty) returns (ProdottoList);
  rpc GetById (ProdottoId) returns (Prodotto);
  rpc Create (Prodotto) returns (Prodotto);
  rpc Update (Prodotto) returns (Prodotto);
  rpc Delete (ProdottoId) returns (Empty);
}",train
proto_03067,ordini,"Endpoint per entita ordini (order id, customer id, totale, stato, data creazione)con autenticazione","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
  string stato = 4;
  string data_creazione = 5;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_03068,commenti,"API commenti con campi commento id, autore, contenuto, post idcon notifiche real-time","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
  string post_id = 4;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_03069,autenticazione,"Microservizio autenticazione includendo username, password hash e altri campi","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}
",train
proto_03070,commenti,"API commenti con campi commento id, autore, contenuto, post id, likes","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
  string post_id = 4;
  int32 likes = 5;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_03071,ordini,"Gestione ordini con order id, customer id, totale e statocon paginazione","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
  string stato = 4;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_03072,commenti,"Servizio commenti: commento id, autore, contenutocon endpoint REST","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_03073,ordini,"API ordini con campi order id, customer id, totale, stato, data creazione","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
  string stato = 4;
  string data_creazione = 5;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_03074,recensioni,"Gestione recensioni includendo recensione id, prodotto id e altri campi","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
  int32 valutazione = 3;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}

service RecensionoService {
  rpc GetAll (Empty) returns (RecensionoList);
  rpc GetById (RecensionoId) returns (Recensiono);
  rpc Create (Recensiono) returns (Recensiono);
  rpc Update (Recensiono) returns (Recensiono);
  rpc Delete (RecensionoId) returns (Empty);
}",train
proto_03075,spedizioni,"Sistema di entita spedizioni (tracking id, ordine id, corriere, stato, data consegna prevista)con notifiche real-time","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
  string stato = 4;
  string data_consegna_prevista = 5;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_03076,file,"Sistema di entita file (file id, nome, dimensione, tipo mime)","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_03077,file,"Gestisci file con file id, nome e dimensionecon audit log","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_03078,autenticazione,"API autenticazione con campi username, password hash, token, scadenzacon gRPC","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
  int64 scadenza = 4;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_03079,ordini,"CRUD per entita ordini (order id, customer id)con endpoint REST","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}
",train
proto_03080,spedizioni,"Servizio spedizioni: tracking id, ordine id, corriere, stato, data consegna prevista","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
  string stato = 4;
  string data_consegna_prevista = 5;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_03081,ordini,"Servizio ordini: order id, customer id","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_03082,notifiche,"CRUD per entita notifiche (notifica id, utente id, titolo)con filtri avanzati","syntax = ""proto3"";

message Notificha {
  string notifica_id = 1;
  string utente_id = 2;
  string titolo = 3;
}

message NotifichaList {
  repeated Notificha items = 1;
}

message Empty {}

message NotifichaId {
  string id = 1;
}

service NotifichaService {
  rpc GetAll (Empty) returns (NotifichaList);
  rpc GetById (NotifichaId) returns (Notificha);
  rpc Create (Notificha) returns (Notificha);
  rpc Update (Notificha) returns (Notificha);
  rpc Delete (NotifichaId) returns (Empty);
}",train
proto_03083,autenticazione,"CRUD per autenticazione includendo username, password hash e altri campi","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_03084,autenticazione,"Servizio autenticazione: username, password hash, tokencon autenticazione","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_03085,prodotti,"Gestione prodotti includendo sku, nome e altri campicon endpoint REST","syntax = ""proto3"";

message Prodotto {
  string sku = 1;
  string nome = 2;
  double prezzo = 3;
}

message ProdottoList {
  repeated Prodotto items = 1;
}

message Empty {}

message ProdottoId {
  string id = 1;
}

service ProdottoService {
  rpc GetAll (Empty) returns (ProdottoList);
  rpc GetById (ProdottoId) returns (Prodotto);
  rpc Create (Prodotto) returns (Prodotto);
  rpc Update (Prodotto) returns (Prodotto);
  rpc Delete (ProdottoId) returns (Empty);
}",train
proto_03086,pagamenti,"CRUD per pagamenti con transazione id, importo, valuta, metodo e statocon cache Redis","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
  string stato = 5;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_03087,commenti,"API commenti con campi commento id, autorecon paginazione","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_03088,ordini,"Servizio ordini: order id, customer id, totale","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_03089,chat,"API chat con campi messaggio id, mittente, destinatario, testo, timestampcon endpoint REST","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
  string destinatario = 3;
  string testo = 4;
  int64 timestamp = 5;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_03090,inventario,"Gestione entita inventario (sku, quantita disponibile, magazzino, riservato)","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03091,chat,"Crea servizio per chat includendo messaggio id, mittente e altri campicon autenticazione","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_03092,inventario,"Crea servizio per entita inventario (sku, quantita disponibile, magazzino, riservato)","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03093,autenticazione,"API autenticazione con campi username, password hash, token, scadenza, ruolicon filtri avanzati","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
  int64 scadenza = 4;
  repeated string ruoli = 5;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_03094,chat,"API chat con campi messaggio id, mittente","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_03095,abbonamenti,"Endpoint per abbonamenti con abbonamento id, utente id, piano, inizio e finecon paginazione","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
  string piano = 3;
  string inizio = 4;
  string fine = 5;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}

service AbbonamentoService {
  rpc GetAll (Empty) returns (AbbonamentoList);
  rpc GetById (AbbonamentoId) returns (Abbonamento);
  rpc Create (Abbonamento) returns (Abbonamento);
  rpc Update (Abbonamento) returns (Abbonamento);
  rpc Delete (AbbonamentoId) returns (Empty);
}",train
proto_03096,abbonamenti,"Sistema di entita abbonamenti (abbonamento id, utente id)","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}

service AbbonamentoService {
  rpc GetAll (Empty) returns (AbbonamentoList);
  rpc GetById (AbbonamentoId) returns (Abbonamento);
  rpc Create (Abbonamento) returns (Abbonamento);
  rpc Update (Abbonamento) returns (Abbonamento);
  rpc Delete (AbbonamentoId) returns (Empty);
}",train
proto_03097,spedizioni,"Microservizio entita spedizioni (tracking id, ordine id, corriere, stato)","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
  string stato = 4;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_03098,inventario,"Servizio inventario: sku, quantita disponibile, magazzino, riservato","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03099,pagamenti,"Gestisci entita pagamenti (transazione id, importo, valuta, metodo, stato)","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
  string stato = 5;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}
",train
proto_03100,file,API per file con file id e nome,"syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_03101,inventario,"Servizio inventario: sku, quantita disponibile, magazzino, riservato","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03102,inventario,"API per inventario includendo sku, quantita disponibile e altri campi","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
proto_03103,coupon,"Gestione entita coupon (codice, sconto percentuale, sconto fisso, scadenza)con cache Redis","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
  double sconto_fisso = 3;
  string scadenza = 4;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}

service CouponService {
  rpc GetAll (Empty) returns (CouponList);
  rpc GetById (CouponId) returns (Coupon);
  rpc Create (Coupon) returns (Coupon);
  rpc Update (Coupon) returns (Coupon);
  rpc Delete (CouponId) returns (Empty);
}",train
proto_03104,recensioni,"Servizio recensioni: recensione id, prodotto id, valutazione, testocon gRPC","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
  int32 valutazione = 3;
  string testo = 4;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}

service RecensionoService {
  rpc GetAll (Empty) returns (RecensionoList);
  rpc GetById (RecensionoId) returns (Recensiono);
  rpc Create (Recensiono) returns (Recensiono);
  rpc Update (Recensiono) returns (Recensiono);
  rpc Delete (RecensionoId) returns (Empty);
}",train
proto_03105,inventario,"Gestione inventario includendo sku, quantita disponibile e altri campi","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
  int32 riservato = 4;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}

service InventarioService {
  rpc GetAll (Empty) returns (InventarioList);
  rpc GetById (InventarioId) returns (Inventario);
  rpc Create (Inventario) returns (Inventario);
  rpc Update (Inventario) returns (Inventario);
  rpc Delete (InventarioId) returns (Empty);
}",train
